"","Project.Name","Year","Property.Type","Planning.Region","Postal.District","Security","Carpark","Entertainment","Chill.Out","Food.Dining","Family.Friendly","Fitness","Function.Room","Month","Time.Quarter","Floor.No","Age","Tenure_Bin","Latitude","Longitude","No.of.Residents.Million","Age.65.and.above.of.total.residents","Resident.in.Condominiums.and.Other.Apartments.of.total.residents","Condominiums.and.Private.Flats.Households.of.Total.Households","Monthly.Household.Income.8000.and.above.of.Total.Households","Tenants.of.total.households","Uni.Qualification.of.total","CBD.km","childcare.centre.km","community.club.km","elderly.care.centre.km","exercise.facility.km","URA.growth.area.km","hawker.centre.and.market.km","hospital.polyclinic.km","kindergarten.km","library.km","MRT.station.km","park.km","private.school.km","primary.school.km","top.primary.school.km","secondary.school.km","junior.college.km","higher.education.school.km","shopping.mall.km","supermarket.hypermarket.km","bus.stop.km","bus.interchange.km","TransactionPricePerUnit","Area.Sqm.Unit"
"1869","THE ARMADALE",2014,"Apartment","Central Region","Watten Estate ",0,0,0,0,0,0,0,0,3,5,23,13,2,1.3189739,103.8403428,0.04799,0.152948531,0.367784955,0.351351351,0.393371474,0.183270862,0.347380541,4.079612407,0.137841483,0.967138494,1.179728176,0.310587886,5.01684541,0.76016051,0.569097146,0.148953649,2.01014448,0.407673879,0.158946566,0.326452689,0.575921095,2.600370501,0.519411022,0.824460807,2.785938961,0.397412572,0.397412572,0.204463894,1.636926073,1580000,96
"1870","THE AXIS",2014,"Apartment","Central Region","Watten Estate ",0,0,0,0,0,0,0,0,8,7,66.5,5,2,1.3243011,103.8500071,0.04799,0.152948531,0.367784955,0.351351351,0.393371474,0.183270862,0.347380541,4.481600984,0.146705473,0.773891277,0.494317015,0.698856764,4.83548778,0.4613058,0.501054262,0.640573373,1.039942902,0.832182358,0.732669422,0.146731723,0.638980534,1.545824781,0.61312829,1.608901212,3.054292773,0.755345374,0.152168149,0.093206788,0.878091936,1107500,71.5
"1871","18 SHELFORD",2015,"Apartment","Central Region","Watten Estate ",0,0,0,0,0,0,0,0,1,9,23,5,2,1.327314,103.812824,0.07447,0.139653552,0.45548543,0.486300707,0.652580114,0.171846258,0.55939871,6.453527783,0.246427131,1.623560281,2.003686663,0.549255731,7.346684327,0.379364387,2.38381151,0.450484535,3.275674167,0.579140502,0.281867329,2.648565851,0.877808594,0.877808594,0.886623476,0.825548696,3.97893277,2.772147828,0.486145795,0.207071188,3.898602769,3020000,194
"1872","28 SHELFORD",2015,"Apartment","Central Region","Watten Estate ",0,0,0,0,0,0,0,0,2,9,23,21,2,1.329327,103.811874,0.07447,0.139653552,0.45548543,0.486300707,0.652580114,0.171846258,0.55939871,6.690886391,0.317176255,1.795109164,1.890194081,0.794437078,7.586669739,0.626145325,2.629742624,0.697571367,3.469382337,0.65155488,0.186992876,2.826666938,1.018464133,1.018464133,1.064741159,0.829162516,3.844846954,3.019207089,0.616545223,0.305831428,3.981712253,1580000,110
"1873","APLETON VIEW",2015,"Apartment","Central Region","Watten Estate ",0,0,0,0,0,0,0,0,3,9,5,12,2,1.319192,103.8458418,0.04799,0.152948531,0.367784955,0.351351351,0.393371474,0.183270862,0.347380541,3.961424843,0.284568485,0.917600509,0.676827195,0.237713914,4.880822856,0.592510826,0.234636853,0.335473689,1.699893505,0.241927942,0.403410404,0.601322862,0.151235439,2.250832537,0.648948564,1.294862632,2.576796663,0.23768778,0.23768778,0.085448792,1.414868051,1535000,98
"1874","CHANCERY ESQUIRE",2015,"Apartment","Central Region","Watten Estate ",0,0,0,0,0,0,0,0,8,11,28.5,19,2,1.3177319,103.836668,0.04799,0.152948531,0.367784955,0.351351351,0.393371474,0.183270862,0.347380541,4.095066715,0.217299808,0.853543961,1.512580764,0.6924625,5.034707729,0.686901773,0.986772746,0.217299808,1.953829075,0.47199543,0.535089509,0.386857417,0.195172449,2.971280582,0.189656265,0.77682581,2.889823642,0.768998142,0.099564987,0.13149333,1.978936307,1830000,136
"1875","D'CHATEAU @ SHELFORD",2015,"Apartment","Central Region","Watten Estate ",0,0,0,0,0,0,0,0,6,10.3333333333333,1,5,2,1.3282286,103.812139,0.07447,0.139653552,0.45548543,0.486300707,0.652580114,0.171846258,0.55939871,6.579998462,0.231962544,1.725970512,1.920886655,0.669816988,7.473490437,0.502897886,2.505188818,0.575594353,3.356516943,0.626350585,0.181867272,2.770999881,0.92235848,0.92235848,0.955083398,0.800168282,3.888705576,2.897014172,0.536669044,0.324832408,3.962710799,2416000,197
"1876","DUNEARN SUITES",2015,"Apartment","Central Region","Watten Estate ",0,0,0,0,0,0,0,0,2,9,23,4,2,1.3245419,103.8104394,0.07447,0.139653552,0.45548543,0.486300707,0.652580114,0.171846258,0.55939871,6.413613506,0.244041894,1.833823108,1.797850633,0.476585508,7.288043569,0.407615083,2.210718265,0.157834258,2.917491622,0.447307946,0.392505116,2.484385313,0.473831292,0.473831292,0.511965803,0.505316549,3.780976119,2.641132532,0.087080078,0.022271221,4.210014801,1325000,71
"1877","GILSTEAD 38",2015,"Apartment","Central Region","Watten Estate ",0,0,0,0,0,0,0,0,8,11,23,16,2,1.318161,103.839139,0.04799,0.152948531,0.367784955,0.351351351,0.393371474,0.183270862,0.347380541,4.037254287,0.102578564,0.864134646,1.275406451,0.41900628,4.976349469,0.663580179,0.730295487,0.11315678,1.972214497,0.512995693,0.299537959,0.458893291,0.444331723,2.754609654,0.399698186,0.822495961,2.774639655,0.499701995,0.37809366,0.266615628,1.782747541,1430000,91
"1878","GLOUCESTER MANSIONS",2015,"Apartment","Central Region","Watten Estate ",0,0,0,0,0,0,0,0,2,9,10,16,2,1.313604,103.839798,0.04799,0.152948531,0.367784955,0.351351351,0.393371474,0.183270862,0.347380541,3.538288551,0.356083317,0.371481788,1.156299557,0.45070822,4.478043965,0.163054811,0.850540643,0.128224648,1.465454021,0.202641614,0.401921687,0.327133435,0.492635439,3.122176137,0.76498815,1.312749209,2.31445474,0.598290949,0.598290949,0.117093792,2.198810429,1010000,61
"1879","IRIDIUM",2015,"Apartment","Central Region","Watten Estate ",0,0,0,0,0,0,0,0,6,10,45,6,2,1.3149169,103.842741,0.04799,0.152948531,0.367784955,0.351351351,0.393371474,0.183270862,0.347380541,3.571722427,0.27222292,0.659820126,0.820516382,0.280022538,4.506589148,0.478571826,0.659894683,0.172997839,1.645062264,0.547277415,0.184612927,0.536326857,0.462833676,2.830755489,0.914144298,1.3432586,2.26320794,0.295281549,0.295281549,0.222310964,1.951421114,1420000,100
"1880","L'VIV",2015,"Apartment","Central Region","Watten Estate ",0,0,0,0,0,0,0,0,5,10,24.6666666666667,2,2,1.315028,103.840799,0.04799,0.152948531,0.367784955,0.351351351,0.393371474,0.183270862,0.347380541,3.64801041,0.195505163,0.55721952,1.03679713,0.388164864,4.586527605,0.351037327,0.831304568,0.102997894,1.62759997,0.347366119,0.361904059,0.438921193,0.62170682,2.92910994,0.728868171,1.216093362,2.381908784,0.408792181,0.408792181,0.048661883,2.010152935,3342666.66666667,178.333333333333
"1881","LION TOWERS",2015,"Apartment","Central Region","Watten Estate ",0,0,0,0,0,0,0,0,5,10,6,0,2,1.316818,103.845459,0.04799,0.152948531,0.367784955,0.351351351,0.393371474,0.183270862,0.347380541,3.708992378,0.482300765,0.779227743,0.56214526,0.229391668,4.632371991,0.535383659,0.500270952,0.168943995,1.929509879,0.4013557,0.193528021,0.742723453,0.116319785,2.506994455,0.901639665,1.40319097,2.337991628,0.221219442,0.221219442,0.080460998,1.681611699,2700000,173
"1882","LUCIDA",2015,"Apartment","Central Region","Watten Estate ",0,0,0,0,0,0,0,0,5.5,10,38,4,2,1.314487,103.84478,0.04799,0.152948531,0.367784955,0.351351351,0.393371474,0.183270862,0.347380541,3.470294705,0.256921605,0.750704392,0.594923929,0.34827051,4.398838169,0.633756117,0.486707145,0.068559048,1.660487588,0.626222043,0.211789088,0.576053347,0.385689144,2.773896488,1.136083312,1.524481543,2.122948881,0.354602015,0.354602015,0.215296906,1.948622209,1337500,78.5
"1883","M21",2015,"Apartment","Central Region","Watten Estate ",0,0,0,0,0,0,0,0,9,11,66,5,2,1.3225841,103.8490507,0.04799,0.152948531,0.367784955,0.351351351,0.393371474,0.183270862,0.347380541,4.296546328,0.083787025,0.909683395,0.543161666,0.582774243,4.917768575,0.565288794,0.374821125,0.823132686,1.243381086,0.643873642,0.694829251,0.083794763,0.62247027,1.761724574,0.564543257,1.519301373,2.875481137,0.575774157,0.357594628,0.31033523,1.038713032,1750000,114.5
"1884","MANDALAY TOWERS",2015,"Apartment","Central Region","Watten Estate ",0,0,0,0,0,0,0,0,10,12,6,41,2,1.3233667,103.8492009,0.04799,0.152948531,0.367784955,0.351351351,0.393371474,0.183270862,0.347380541,4.38221958,0.06380778,0.874839673,0.540803562,0.633910582,4.910794305,0.540798954,0.391559917,0.777646843,1.15497459,0.700378781,0.720439986,0.06385879,0.592107321,1.674854544,0.546719545,1.525326922,2.959745811,0.626310078,0.285305521,0.230296939,0.956135072,2310000,233
"1885","MANDALE HEIGHTS",2015,"Apartment","Central Region","Watten Estate ",0,0,0,0,0,0,0,0,5.28571428571429,10,33.4285714285714,11,2,1.3241164,103.8497477,0.04799,0.152948531,0.367784955,0.351351351,0.393371474,0.183270862,0.347380541,4.4622581,0.121472458,0.804083162,0.51096239,0.719836895,4.861185178,0.48593231,0.467559979,0.675186343,1.063631201,0.796784462,0.743977373,0.121506499,0.61699528,1.5751768,0.587081229,1.580667029,3.036327731,0.720040918,0.187449067,0.127733551,0.889284664,1243571.42857143,93
"1886","MINBU VILLA",2015,"Apartment","Central Region","Watten Estate ",0,0,0,0,0,0,0,0,4,9.5,28.5,34,2,1.325456,103.8481932,0.04799,0.152948531,0.367784955,0.351351351,0.393371474,0.183270862,0.347380541,4.621113064,0.273137849,0.978226339,0.733020056,0.604620234,5.05457505,0.690564731,0.390836522,0.720783436,0.957496274,0.770444433,0.569043772,0.256943368,0.417031985,1.513735475,0.412543627,1.409464247,3.203856378,0.683521169,0.268709923,0.070788774,0.710290175,2410000,234
"1887","MIRO",2015,"Apartment","Central Region","Watten Estate ",0,0,0,0,0,0,0,0,7,11,67,3,2,1.3138232,103.8426327,0.04799,0.152948531,0.367784955,0.351351351,0.393371474,0.183270862,0.347380541,3.45849732,0.36640283,0.563636822,0.840288839,0.400396204,4.394436399,0.401803326,0.587780863,0.202040752,1.523841422,0.518135892,0.170292901,0.414769899,0.504654997,2.943642085,0.972028238,1.435909509,2.162446652,0.415144867,0.415144867,0.21873384,2.071511624,1500000,125
"1888","MONARCHY APARTMENTS",2015,"Apartment","Central Region","Watten Estate ",0,0,0,0,0,0,0,0,9.5,11.5,29,18,2,1.3246386,103.8503655,0.04799,0.152948531,0.367784955,0.351351351,0.393371474,0.183270862,0.347380541,4.517775565,0.195403824,0.732813816,0.479839507,0.662750105,4.801566101,0.432511054,0.550728386,0.586059767,0.999232561,0.886300849,0.711150848,0.195423251,0.669443338,1.497078945,0.650114176,1.64833768,3.088723244,0.808941954,0.099654163,0.039518083,0.856264421,1219000,110.5
"1889","MULBERRY TREE",2015,"Apartment","Central Region","Watten Estate ",0,0,0,0,0,0,0,0,6.5,10.5,28.5,5,2,1.3184509,103.8466229,0.04799,0.152948531,0.367784955,0.351351351,0.393371474,0.183270862,0.347380541,3.867210489,0.3874517,0.798362036,0.557259193,0.351425684,4.783276594,0.474625353,0.327117562,0.367208992,1.751588953,0.356645923,0.40016062,0.609842792,0.122161611,2.28878113,0.751548023,1.410498225,2.474610088,0.351630353,0.351630353,0.037851573,1.487732607,1280000,80
